"dataset","taxon","method","family","component","reference_group","comparison_group","model_formula","available","reason","p_value","p_value_unfiltered","p_for_bh","q_value","native_q_value","significant","estimate","statistic","effect_definition","components_used","sensitivity_passed"
"microbiomehd_zupancic_obesity","Howardella","DASRA structural absence","DASRA","structural absence","H","OB","sex + group",TRUE,"Available",0.198913426028185,0.198913426028185,0.198913426028185,0.928255511977809,0.928255511977809,FALSE,,1.28465340928976,"score z; positive values indicate greater structural absence in the comparison group",,
"microbiomehd_zupancic_obesity","Lachnospira","DASRA structural absence","DASRA","structural absence","H","OB","sex + group",TRUE,"Available",0.613888649572186,0.613888649572186,0.613888649572186,0.928255511977809,0.928255511977809,FALSE,,0.504530479029794,"score z; positive values indicate greater structural absence in the comparison group",,
"microbiomehd_zupancic_obesity","Lachnospiracea_incertae_sedis","DASRA structural absence","DASRA","structural absence","H","OB","sex + group",TRUE,"Available",0.762312635510175,0.762312635510175,0.762312635510175,0.947115698664156,0.947115698664156,FALSE,,-0.302445287803697,"score z; positive values indicate greater structural absence in the comparison group",,
"microbiomehd_zupancic_obesity","Oribacterium","DASRA structural absence","DASRA","structural absence","H","OB","sex + group",TRUE,"Available",0.225385248232691,0.225385248232691,0.225385248232691,0.928255511977809,0.928255511977809,FALSE,,-1.2123321855654,"score z; positive values indicate greater structural absence in the comparison group",,
"microbiomehd_zupancic_obesity","Oscillibacter","DASRA structural absence","DASRA","structural absence","H","OB","sex + group",TRUE,"Available",0.679912289360395,0.679912289360395,0.679912289360395,0.928255511977809,0.928255511977809,FALSE,,0.412582821488015,"score z; positive values indicate greater structural absence in the comparison group",,
"microbiomehd_zupancic_obesity","Parabacteroides","DASRA structural absence","DASRA","structural absence","H","OB","sex + group",TRUE,"Available",0.113643926972374,0.113643926972374,0.113643926972374,0.928255511977809,0.928255511977809,FALSE,,1.58202472166725,"score z; positive values indicate greater structural absence in the comparison group",,
"microbiomehd_zupancic_obesity","Prevotella","DASRA structural absence","DASRA","structural absence","H","OB","sex + group",TRUE,"Available",0.997038528304587,0.997038528304587,0.997038528304587,0.997038528304587,0.997038528304587,FALSE,,-0.00371166286535409,"score z; positive values indicate greater structural absence in the comparison group",,
"microbiomehd_zupancic_obesity","Pseudoflavonifractor","DASRA structural absence","DASRA","structural absence","H","OB","sex + group",TRUE,"Available",0.954517112319773,0.954517112319773,0.954517112319773,0.978380040127767,0.978380040127767,FALSE,,-0.0570352538578467,"score z; positive values indicate greater structural absence in the comparison group",,
"microbiomehd_zupancic_obesity","Roseburia","DASRA structural absence","DASRA","structural absence","H","OB","sex + group",TRUE,"Available",0.3656660411399,0.3656660411399,0.3656660411399,0.928255511977809,0.928255511977809,FALSE,,0.904621311378667,"score z; positive values indicate greater structural absence in the comparison group",,
"microbiomehd_zupancic_obesity","Ruminococcus","DASRA structural absence","DASRA","structural absence","H","OB","sex + group",TRUE,"Available",0.409969169596555,0.409969169596555,0.409969169596555,0.928255511977809,0.928255511977809,FALSE,,-0.823947886436397,"score z; positive values indicate greater structural absence in the comparison group",,
"microbiomehd_zupancic_obesity","Ruminococcus2","DASRA structural absence","DASRA","structural absence","H","OB","sex + group",TRUE,"Available",0.339444870090554,0.339444870090554,0.339444870090554,0.928255511977809,0.928255511977809,FALSE,,-0.955262690319935,"score z; positive values indicate greater structural absence in the comparison group",,
"microbiomehd_zupancic_obesity","Streptococcus","DASRA structural absence","DASRA","structural absence","H","OB","sex + group",TRUE,"Available",0.13117826966811,0.13117826966811,0.13117826966811,0.928255511977809,0.928255511977809,FALSE,,1.50947174868311,"score z; positive values indicate greater structural absence in the comparison group",,
"microbiomehd_zupancic_obesity","Subdoligranulum","DASRA structural absence","DASRA","structural absence","H","OB","sex + group",TRUE,"Available",0.402612127965063,0.402612127965063,0.402612127965063,0.928255511977809,0.928255511977809,FALSE,,0.836965202547154,"score z; positive values indicate greater structural absence in the comparison group",,
"microbiomehd_zupancic_obesity","Sutterella","DASRA structural absence","DASRA","structural absence","H","OB","sex + group",TRUE,"Available",0.418969751868864,0.418969751868864,0.418969751868864,0.928255511977809,0.928255511977809,FALSE,,0.80820991339156,"score z; positive values indicate greater structural absence in the comparison group",,
"microbiomehd_zupancic_obesity","Turicibacter","DASRA structural absence","DASRA","structural absence","H","OB","sex + group",TRUE,"Available",0.758524343984859,0.758524343984859,0.758524343984859,0.947115698664156,0.947115698664156,FALSE,,-0.307419162986961,"score z; positive values indicate greater structural absence in the comparison group",,
"microbiomehd_zupancic_obesity","Unclassified_Acidaminococcaceae","DASRA structural absence","DASRA","structural absence","H","OB","sex + group",TRUE,"Available",0.437856059813865,0.437856059813865,0.437856059813865,0.928255511977809,0.928255511977809,FALSE,,0.775818668164819,"score z; positive values indicate greater structural absence in the comparison group",,
"microbiomehd_zupancic_obesity","Unclassified_Bacteria","DASRA structural absence","DASRA","structural absence","H","OB","sex + group",TRUE,"Available",0.259941547376087,0.259941547376087,0.259941547376087,0.928255511977809,0.928255511977809,FALSE,,1.126529296196,"score z; positive values indicate greater structural absence in the comparison group",,
"microbiomehd_zupancic_obesity","Unclassified_Clostridiaceae_1","DASRA structural absence","DASRA","structural absence","H","OB","sex + group",TRUE,"Available",0.907844203326899,0.907844203326899,0.907844203326899,0.960213343975847,0.960213343975847,FALSE,,-0.11575816968757,"score z; positive values indicate greater structural absence in the comparison group",,
"microbiomehd_zupancic_obesity","Unclassified_Clostridiales","DASRA structural absence","DASRA","structural absence","H","OB","sex + group",TRUE,"Available",0.451436448442718,0.451436448442718,0.451436448442718,0.928255511977809,0.928255511977809,FALSE,,-0.753022408512833,"score z; positive values indicate greater structural absence in the comparison group",,
"microbiomehd_zupancic_obesity","Unclassified_Erysipelotrichaceae","DASRA structural absence","DASRA","structural absence","H","OB","sex + group",TRUE,"Available",0.913373668659952,0.913373668659952,0.913373668659952,0.960213343975847,0.960213343975847,FALSE,,0.108784184053975,"score z; positive values indicate greater structural absence in the comparison group",,
"microbiomehd_zupancic_obesity","Unclassified_Firmicutes","DASRA structural absence","DASRA","structural absence","H","OB","sex + group",TRUE,"Available",0.87477278835463,0.87477278835463,0.87477278835463,0.960213343975847,0.960213343975847,FALSE,,0.157599004130746,"score z; positive values indicate greater structural absence in the comparison group",,
"microbiomehd_zupancic_obesity","Unclassified_Lachnospiraceae","DASRA structural absence","DASRA","structural absence","H","OB","sex + group",TRUE,"Available",0.239879528700123,0.239879528700123,0.239879528700123,0.928255511977809,0.928255511977809,FALSE,,-1.17528796265004,"score z; positive values indicate greater structural absence in the comparison group",,
"microbiomehd_zupancic_obesity","Unclassified_Peptostreptococcaceae","DASRA structural absence","DASRA","structural absence","H","OB","sex + group",TRUE,"Available",0.642653689680205,0.642653689680205,0.642653689680205,0.928255511977809,0.928255511977809,FALSE,,-0.463991703548041,"score z; positive values indicate greater structural absence in the comparison group",,
"microbiomehd_zupancic_obesity","Unclassified_Ruminococcaceae","DASRA structural absence","DASRA","structural absence","H","OB","sex + group",TRUE,"Available",0.174395090952456,0.174395090952456,0.174395090952456,0.928255511977809,0.928255511977809,FALSE,,1.35821620210116,"score z; positive values indicate greater structural absence in the comparison group",,
"microbiomehd_zupancic_obesity","Alistipes","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.567964711996753,0.567964711996753,0.567964711996753,0.939788881407748,0.939788881407748,FALSE,-0.652737733214135,-0.57105153168501,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Anaerostipes","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.636061915210178,0.636061915210178,0.636061915210178,0.939788881407748,0.939788881407748,FALSE,-0.194674610654717,-0.473212030991567,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Anaerotruncus","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.399911089630931,0.399911089630931,0.399911089630931,0.882531292142408,0.882531292142408,FALSE,-0.70737359046484,-0.84178003429639,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Bacteroides","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.408977915870872,0.408977915870872,0.408977915870872,0.882531292142408,0.882531292142408,FALSE,-0.223466140951742,-0.825693613773086,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Blautia","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.32249547491812,0.32249547491812,0.32249547491812,0.882531292142408,0.882531292142408,FALSE,0.22027857863444,0.989342749457734,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Butyricicoccus","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.782140575226439,0.782140575226439,0.782140575226439,0.995918080894526,0.995918080894526,FALSE,0.127784265801173,0.27653058038941,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Catenibacterium","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.934669632814836,0.934669632814836,0.934669632814836,0.995918080894526,0.995918080894526,FALSE,0.162173726865149,0.081971178142589,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Clostridium_IV","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",FALSE,"Conditional-present root refinement did not improve the objective",1,1,1,1,1,FALSE,,,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Clostridium_sensu_stricto","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.434678150357026,0.434678150357026,0.434678150357026,0.891090208231903,0.891090208231903,FALSE,-0.282110859680827,-0.781211433211953,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Clostridium_XI","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.598071771889681,0.598071771889681,0.598071771889681,0.939788881407748,0.939788881407748,FALSE,0.147360161447269,0.527175426228394,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Clostridium_XlVa","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.920698136295798,0.920698136295798,0.920698136295798,0.995918080894526,0.995918080894526,FALSE,-0.142858161142009,-0.0995543510425842,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Collinsella","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.853136207454084,0.853136207454084,0.853136207454084,0.995918080894526,0.995918080894526,FALSE,-0.0888426018327882,-0.185118352138454,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Coprococcus","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.321217099974644,0.321217099974644,0.321217099974644,0.882531292142408,0.882531292142408,FALSE,0.269513106248811,0.991959873613409,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Desulfovibrio","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.570651309819068,0.570651309819068,0.570651309819068,0.939788881407748,0.939788881407748,FALSE,0.343680435158435,0.567092541738269,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Dorea","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.979535947474938,0.979535947474938,0.979535947474938,1,1,FALSE,-0.0134840625644254,-0.0256506989074454,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Erysipelotrichaceae_incertae_sedis","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.908198689733851,0.908198689733851,0.908198689733851,0.995918080894526,0.995918080894526,FALSE,-0.0447226143299185,-0.115310911746806,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Faecalibacterium","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.88707002250849,0.88707002250849,0.88707002250849,0.995918080894526,0.995918080894526,FALSE,-0.027037357174676,-0.142012638854001,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Howardella","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.695969780854608,0.695969780854608,0.695969780854608,0.951158700501298,0.951158700501298,FALSE,0.251910128378176,0.390766578862425,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Lachnospira","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.638096391166088,0.638096391166088,0.638096391166088,0.939788881407748,0.939788881407748,FALSE,0.139451196058808,0.470362024176129,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Lachnospiracea_incertae_sedis","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.667856199460418,0.667856199460418,0.667856199460418,0.944210488892315,0.944210488892315,FALSE,0.161578667072782,0.429092102373536,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Oribacterium","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.581558199920502,0.581558199920502,0.581558199920502,0.939788881407748,0.939788881407748,FALSE,-0.400948592496171,-0.551110103293779,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Oscillibacter","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.909860810148066,0.909860810148066,0.909860810148066,0.995918080894526,0.995918080894526,FALSE,-0.0373514770881664,-0.113214109091707,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Parabacteroides","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.137956255007889,0.137956255007889,0.137956255007889,0.808029493617638,0.808029493617638,FALSE,0.665053193014641,1.48344486439752,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Prevotella","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.236635655668989,0.236635655668989,0.236635655668989,0.882531292142408,0.882531292142408,FALSE,0.42344439413295,1.18343787124339,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Pseudoflavonifractor","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.0634664103997074,0.0634664103997074,0.0634664103997074,0.710507371664939,0.710507371664939,FALSE,-0.922195841866492,-1.85590983856049,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Roseburia","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.280013073316417,0.280013073316417,0.280013073316417,0.882531292142408,0.882531292142408,FALSE,0.290369311994199,1.08028997316677,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Ruminococcus","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.641807040961389,0.641807040961389,0.641807040961389,0.939788881407748,0.939788881407748,FALSE,-0.319623060715019,-0.46517374211305,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Ruminococcus2","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.0346262088091881,0.0346262088091881,0.0346262088091881,0.709837280588357,0.709837280588357,FALSE,0.480054964564292,2.112702854732,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Streptococcus","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.00486450941182892,0.00486450941182892,0.00486450941182892,0.199444885884986,0.199444885884986,FALSE,1.88099176632638,2.81587166551222,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Subdoligranulum","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.0972083354076609,0.0972083354076609,0.0972083354076609,0.76518440856194,0.76518440856194,FALSE,0.529967396623715,1.65854091949185,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Sutterella","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.947336711094793,0.947336711094793,0.947336711094793,0.995918080894526,0.995918080894526,FALSE,-0.051108552173293,-0.0660516416512984,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Turicibacter","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.323256408439178,0.323256408439178,0.323256408439178,0.882531292142408,0.882531292142408,FALSE,-0.481651270833851,-0.987788157816953,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Unclassified_Acidaminococcaceae","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.219984780417813,0.219984780417813,0.219984780417813,0.882531292142408,0.882531292142408,FALSE,-0.90419265425109,-1.22656859099691,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Unclassified_Bacteria","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.069317792357555,0.069317792357555,0.069317792357555,0.710507371664939,0.710507371664939,FALSE,1.39738740022671,1.8163428737107,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Unclassified_Clostridiaceae_1","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.874106740963332,0.874106740963332,0.874106740963332,0.995918080894526,0.995918080894526,FALSE,0.119495394709945,0.158444258512684,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Unclassified_Clostridiales","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.255026822688798,0.255026822688798,0.255026822688798,0.882531292142408,0.882531292142408,FALSE,-0.459925007354816,-1.13822432781215,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Unclassified_Erysipelotrichaceae","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.483730080575477,0.483730080575477,0.483730080575477,0.939788881407748,0.939788881407748,FALSE,-1.07628921965579,-0.70031584178086,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Unclassified_Firmicutes","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.37015590083547,0.37015590083547,0.37015590083547,0.882531292142408,0.882531292142408,FALSE,-0.549006992119654,-0.896181375955211,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Unclassified_Lachnospiraceae","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.368639779194715,0.368639779194715,0.368639779194715,0.882531292142408,0.882531292142408,FALSE,0.201110330105209,0.899024184009974,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Unclassified_Peptostreptococcaceae","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.397154144748313,0.397154144748313,0.397154144748313,0.882531292142408,0.882531292142408,FALSE,0.30673936791745,0.846714732943055,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Unclassified_Ruminococcaceae","DASRA present-conditional abundance","DASRA","present-conditional abundance","H","OB","sex + group",TRUE,"Available",0.111978206131016,0.111978206131016,0.111978206131016,0.76518440856194,0.76518440856194,FALSE,0.521480672250896,1.58936413809391,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"microbiomehd_zupancic_obesity","Alistipes","DASRA combined","DASRA","combined","H","OB","sex + group",TRUE,"Available",1,1,1,1,1,FALSE,,,"Bonferroni minimum-p combination","both",
"microbiomehd_zupancic_obesity","Anaerostipes","DASRA combined","DASRA","combined","H","OB","sex + group",TRUE,"Available",0.835644932289133,0.835644932289133,0.835644932289133,1,1,FALSE,,,"Bonferroni minimum-p combination","both",
"microbiomehd_zupancic_obesity","Anaerotruncus","DASRA combined","DASRA","combined","H","OB","sex + group",TRUE,"Available",0.560292195439759,0.560292195439759,0.560292195439759,1,1,FALSE,,,"Bonferroni minimum-p combination","both",
"microbiomehd_zupancic_obesity","Bacteroides","DASRA combined","DASRA","combined","H","OB","sex + group",TRUE,"Available",0.817955831741744,0.817955831741744,0.817955831741744,1,1,FALSE,,,"Bonferroni minimum-p combination","both",
"microbiomehd_zupancic_obesity","Blautia","DASRA combined","DASRA","combined","H","OB","sex + group",TRUE,"Available",0.644990949836239,0.644990949836239,0.644990949836239,1,1,FALSE,,,"Bonferroni minimum-p combination","both",
"microbiomehd_zupancic_obesity","Butyricicoccus","DASRA combined","DASRA","combined","H","OB","sex + group",TRUE,"Available",0.80880557209639,0.80880557209639,0.80880557209639,1,1,FALSE,,,"Bonferroni minimum-p combination","both",
"microbiomehd_zupancic_obesity","Catenibacterium","DASRA combined","DASRA","combined","H","OB","sex + group",TRUE,"Available",0.73021163510124,0.73021163510124,0.73021163510124,1,1,FALSE,,,"Bonferroni minimum-p combination","both",
"microbiomehd_zupancic_obesity","Clostridium_IV","DASRA combined","DASRA","combined","H","OB","sex + group",FALSE,"One or both components were unavailable",1,1,1,1,1,FALSE,,,"Bonferroni minimum-p combination","structural_absence",
