"candidate_native_effect","candidate_fold_change","direction","taxon","source_feature","sign","null_baseline_conditional_mean_log_relative_contrast","raw_intervention_conditional_mean_log_relative_contrast","mapped_conditional_mean_log_relative_effect"
0.405465108108164,1.5,"positive","Taxon_011","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella|s__Barnesiella_intestinihominis",1,-0.00843320659562785,0.13599195315405,0.144425159749678
0.405465108108164,1.5,"positive","Taxon_012","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_distasonis",1,-0.0079103546371595,0.178411162972798,0.186321517609958
0.405465108108164,1.5,"positive","Taxon_013","k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus",1,-0.00948796047191358,0.118470606916907,0.127958567388821
0.405465108108164,1.5,"positive","Taxon_014","k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis",1,-0.0211335854303005,0.196627746562084,0.217761331992384
0.405465108108164,1.5,"positive","Taxon_015","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii",1,-0.0585695822003265,0.103008008163052,0.161577590363379
0.405465108108164,1.5,"positive","Taxon_016","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron",1,0.0589100031236329,0.158859218348369,0.0999492152247363
0.405465108108164,1.5,"positive","Taxon_017","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale",1,0.00419757087761852,0.096599186875391,0.0924016159977725
0.405465108108164,1.5,"positive","Taxon_018","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus",1,-0.106037580490661,0.123324597105737,0.229362177596397
0.405465108108164,1.5,"positive","Taxon_019","k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia|s__Akkermansia_muciniphila",1,0.02690995286894,0.139379542794165,0.112469589925225
0.405465108108164,1.5,"positive","Taxon_020","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii",1,-0.0117071311870376,0.131104491408919,0.142811622595956
0.405465108108164,1.5,"positive","Taxon_021","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis",1,-0.0306331822256256,0.131375938214186,0.162009120439811
0.405465108108164,1.5,"positive","Taxon_022","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_unclassified",1,-0.0060640061725854,0.122953595620438,0.129017601793024
0.405465108108164,1.5,"positive","Taxon_023","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname|g__Bacteroidales_noname|s__Bacteroidales_bacterium_ph8",1,0.0154615308317378,0.185268321511498,0.16980679067976
0.405465108108164,1.5,"positive","Taxon_024","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens",1,-0.047054667664808,0.171093828596645,0.218148496261453
0.405465108108164,1.5,"positive","Taxon_025","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_siraeum",1,-0.049323427779373,0.266579240347368,0.315902668126741
0.405465108108164,1.5,"positive","Taxon_026","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_splanchnicus",1,-0.021789262363531,0.0807569640214494,0.10254622638498
0.405465108108164,1.5,"positive","Taxon_027","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis",1,-0.0318112477077497,0.212397024763919,0.244208272471669
0.405465108108164,1.5,"positive","Taxon_028","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens",1,-0.014504131180515,0.170896249735931,0.185400380916446
0.405465108108164,1.5,"positive","Taxon_029","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii",1,-0.0402495978579154,0.206268310743689,0.246517908601604
0.405465108108164,1.5,"positive","Taxon_030","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans",1,-0.0704990655403614,0.267339795303697,0.337838860844059
0.405465108108164,1.5,"positive","Taxon_031","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis",1,0.0323653330224518,0.198384620973728,0.166019287951277
0.405465108108164,1.5,"positive","Taxon_032","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens",1,-0.00169890898805036,0.242959315716881,0.244658224704931
0.405465108108164,1.5,"positive","Taxon_033","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum",1,-0.0154192174986978,0.30177422718566,0.317193444684358
0.405465108108164,1.5,"positive","Taxon_034","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus",1,0.0209978842206002,0.291618630250111,0.270620746029511
0.405465108108164,1.5,"positive","Taxon_035","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum",1,-0.00360931260336894,0.233705229853816,0.237314542457185
0.405465108108164,1.5,"positive","Taxon_036","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris",1,-0.0272211089275123,0.209885459149816,0.237106568077328
0.405465108108164,1.5,"positive","Taxon_037","k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Burkholderiales_noname|s__Burkholderiales_bacterium_1_1_47",1,0.0326297072274553,0.28322871000236,0.250599002774905
0.405465108108164,1.5,"positive","Taxon_038","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis",1,0.00139344182134771,0.242150902755207,0.240757460933859
0.405465108108164,1.5,"positive","Taxon_039","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_sp_4_3_54A2FAA",1,0.0633036378266443,0.157660944431994,0.0943573066053496
0.405465108108164,1.5,"positive","Taxon_040","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_AP11",1,0.0140384690318678,0.163271857126314,0.149233388094446
0.405465108108164,1.5,"positive","Taxon_041","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans",1,-0.0469281140082076,0.264473238285828,0.311401352294036
0.405465108108164,1.5,"positive","Taxon_042","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_46FAA",1,-0.00417119027583723,0.25067712725069,0.254848317526527
0.405465108108164,1.5,"positive","Taxon_043","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus",1,0.0467359721707972,0.294220583525872,0.247484611355075
0.405465108108164,1.5,"positive","Taxon_044","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA",1,-0.0686580682506284,0.208500458969115,0.277158527219743
0.405465108108164,1.5,"positive","Taxon_045","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes",1,-0.0203752398009867,0.271244853452585,0.291620093253572
0.405465108108164,1.5,"positive","Taxon_046","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_leptum",1,-0.0272210082594206,0.292364447226424,0.319585455485845
0.405465108108164,1.5,"positive","Taxon_047","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena",1,-0.0141375925872556,0.293225231727302,0.307362824314557
0.405465108108164,1.5,"positive","Taxon_048","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae",1,0.00372401005859935,0.328041397524972,0.324317387466373
0.405465108108164,1.5,"positive","Taxon_049","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum",1,0.00756562100115943,0.28390048521371,0.276334864212551
0.405465108108164,1.5,"positive","Taxon_050","k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_unclassified",1,-0.0472788999186928,0.293546554887682,0.340825454806374
0.405465108108164,1.5,"negative","Taxon_001","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis",-1,-0.151522844765512,-0.192833533865065,-0.0413106890995536
0.405465108108164,1.5,"negative","Taxon_002","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris",-1,0.0470925738841181,-0.185053787066467,-0.232146360950585
0.405465108108164,1.5,"negative","Taxon_003","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus",-1,-0.0652267886195057,-0.161190626286536,-0.0959638376670302
0.405465108108164,1.5,"negative","Taxon_004","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis",-1,0.0173571758881552,-0.0978509167473733,-0.115208092635529
0.405465108108164,1.5,"negative","Taxon_005","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae",-1,0.000474157351415982,-0.163533008114419,-0.164007165465835
0.405465108108164,1.5,"negative","Taxon_006","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus",-1,-0.0281763759837306,-0.138175711000639,-0.109999335016909
0.405465108108164,1.5,"negative","Taxon_007","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei",-1,0.00154825410298187,-0.305385385295043,-0.306933639398025
0.405465108108164,1.5,"negative","Taxon_008","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis",-1,-0.00729225154079671,-0.0804505325075242,-0.0731582809667275
0.405465108108164,1.5,"negative","Taxon_009","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_merdae",-1,-0.0350811504498694,-0.161983109422835,-0.126901958972965
0.405465108108164,1.5,"negative","Taxon_010","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii",-1,-0.073589136341055,-0.288918209619379,-0.215329073278324
0.405465108108164,1.5,"negative","Taxon_011","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella|s__Barnesiella_intestinihominis",-1,-0.00843320659562785,-0.181437507828916,-0.173004301233288
0.405465108108164,1.5,"negative","Taxon_012","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_distasonis",-1,-0.0079103546371595,-0.215607363400265,-0.207697008763105
0.405465108108164,1.5,"negative","Taxon_013","k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus",-1,-0.00948796047191358,-0.222696435343668,-0.213208474871754
0.405465108108164,1.5,"negative","Taxon_014","k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis",-1,-0.0211335854303005,-0.212174938772222,-0.191041353341921
0.405465108108164,1.5,"negative","Taxon_015","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii",-1,-0.0585695822003265,-0.185080663362829,-0.126511081162502
0.405465108108164,1.5,"negative","Taxon_016","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron",-1,0.0589100031236329,-0.180082023529468,-0.238992026653101
0.405465108108164,1.5,"negative","Taxon_017","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale",-1,0.00419757087761852,-0.170750918871501,-0.174948489749119
0.405465108108164,1.5,"negative","Taxon_018","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus",-1,-0.106037580490661,-0.262811059921697,-0.156773479431036
0.405465108108164,1.5,"negative","Taxon_019","k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia|s__Akkermansia_muciniphila",-1,0.02690995286894,-0.288214892917874,-0.315124845786814
0.405465108108164,1.5,"negative","Taxon_020","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii",-1,-0.0117071311870376,-0.211721447360687,-0.200014316173649
0.405465108108164,1.5,"negative","Taxon_021","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis",-1,-0.0306331822256256,-0.282254707141718,-0.251621524916092
0.405465108108164,1.5,"negative","Taxon_022","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_unclassified",-1,-0.0060640061725854,-0.244882424684334,-0.238818418511748
0.405465108108164,1.5,"negative","Taxon_023","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname|g__Bacteroidales_noname|s__Bacteroidales_bacterium_ph8",-1,0.0154615308317378,-0.200035904433705,-0.215497435265443
0.405465108108164,1.5,"negative","Taxon_024","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens",-1,-0.047054667664808,-0.292377195998887,-0.245322528334079
0.405465108108164,1.5,"negative","Taxon_025","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_siraeum",-1,-0.049323427779373,-0.215591513996405,-0.166268086217032
0.405465108108164,1.5,"negative","Taxon_026","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_splanchnicus",-1,-0.021789262363531,-0.180710573402475,-0.158921311038944
0.405465108108164,1.5,"negative","Taxon_027","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis",-1,-0.0318112477077497,-0.252906691618778,-0.221095443911028
0.405465108108164,1.5,"negative","Taxon_028","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens",-1,-0.014504131180515,-0.293468543182478,-0.278964412001963
0.405465108108164,1.5,"negative","Taxon_029","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii",-1,-0.0402495978579154,-0.234152648189933,-0.193903050332017
0.405465108108164,1.5,"negative","Taxon_030","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans",-1,-0.0704990655403614,-0.244780279562634,-0.174281214022272
0.405465108108164,1.5,"negative","Taxon_031","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis",-1,0.0323653330224518,-0.300159622416685,-0.332524955439137
0.405465108108164,1.5,"negative","Taxon_032","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens",-1,-0.00169890898805036,-0.290668996397347,-0.288970087409297
0.405465108108164,1.5,"negative","Taxon_033","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum",-1,-0.0154192174986978,-0.263377029845586,-0.247957812346888
0.405465108108164,1.5,"negative","Taxon_034","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus",-1,0.0209978842206002,-0.238915353342868,-0.259913237563469
0.405465108108164,1.5,"negative","Taxon_035","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum",-1,-0.00360931260336894,-0.327107290996383,-0.323497978393014
0.405465108108164,1.5,"negative","Taxon_036","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris",-1,-0.0272211089275123,-0.33045644618158,-0.303235337254067
0.405465108108164,1.5,"negative","Taxon_037","k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Burkholderiales_noname|s__Burkholderiales_bacterium_1_1_47",-1,0.0326297072274553,-0.334692077335907,-0.367321784563362
0.405465108108164,1.5,"negative","Taxon_038","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis",-1,0.00139344182134771,-0.344027212144972,-0.34542065396632
0.405465108108164,1.5,"negative","Taxon_039","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_sp_4_3_54A2FAA",-1,0.0633036378266443,-0.245704305726756,-0.3090079435534
0.405465108108164,1.5,"negative","Taxon_040","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_AP11",-1,0.0140384690318678,-0.209228589089594,-0.223267058121461
0.405465108108164,1.5,"negative","Taxon_041","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans",-1,-0.0469281140082076,-0.318523639671348,-0.27159552566314
0.405465108108164,1.5,"negative","Taxon_042","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_46FAA",-1,-0.00417119027583723,-0.368019153349673,-0.363847963073836
0.405465108108164,1.5,"negative","Taxon_043","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus",-1,0.0467359721707972,-0.34145984152442,-0.388195813695217
0.405465108108164,1.5,"negative","Taxon_044","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA",-1,-0.0686580682506284,-0.202856416414789,-0.134198348164161
0.405465108108164,1.5,"negative","Taxon_045","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes",-1,-0.0203752398009867,-0.304576050036653,-0.284200810235666
0.405465108108164,1.5,"negative","Taxon_046","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_leptum",-1,-0.0272210082594206,-0.339798081631013,-0.312577073371592
0.405465108108164,1.5,"negative","Taxon_047","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena",-1,-0.0141375925872556,-0.326596120081389,-0.312458527494133
0.405465108108164,1.5,"negative","Taxon_048","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae",-1,0.00372401005859935,-0.336091434359828,-0.339815444418427
0.405465108108164,1.5,"negative","Taxon_049","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum",-1,0.00756562100115943,-0.362211142358039,-0.369776763359198
0.405465108108164,1.5,"negative","Taxon_050","k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_unclassified",-1,-0.0472788999186928,-0.340745047321853,-0.29346614740316
0.693147180559945,2,"positive","Taxon_001","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis",1,-0.151522844765512,0.352198801960808,0.50372164672632
0.693147180559945,2,"positive","Taxon_002","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris",1,0.0470925738841181,0.220165856556508,0.17307328267239
0.693147180559945,2,"positive","Taxon_003","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus",1,-0.0652267886195057,0.20454498384087,0.269771772460376
0.693147180559945,2,"positive","Taxon_004","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis",1,0.0173571758881552,0.145890393684792,0.128533217796637
0.693147180559945,2,"positive","Taxon_005","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae",1,0.000474157351415982,0.198474514696471,0.198000357345055
0.693147180559945,2,"positive","Taxon_006","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus",1,-0.0281763759837306,0.148022605351034,0.176198981334765
0.693147180559945,2,"positive","Taxon_007","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei",1,0.00154825410298187,0.251815573148436,0.250267319045454
0.693147180559945,2,"positive","Taxon_008","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis",1,-0.00729225154079671,0.150689089605722,0.157981341146519
0.693147180559945,2,"positive","Taxon_009","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_merdae",1,-0.0350811504498694,0.14668005998366,0.181761210433529
