"dataset","dataset_label","replicate","scenario","taxon","observed_prevalence","prevalence_H","prevalence_Case","positive_samples_H","positive_samples_Case","total_count","dasra_retained","dasra_formed_structural_absence","dasra_regular_structural_absence","dasra_nonregular_structural_absence","dasra_formed_relative_abundance","dasra_formed_omnibus","dasra_both_components_formed","dasra_reason_structural_absence","dasra_reason_relative_abundance","dasra_warning_structural_absence","dasra_warning_relative_abundance"
"Atlas1006","HITChip Atlas 1006",1,"fourfold","Clostridium orbiscindens et rel.",1,1,1,100,100,17529,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",1,"fourfold","Clostridium sphenoides et rel.",0.995,0.99,1,99,100,9956,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",1,"fourfold","Clostridium symbiosum et rel.",1,1,1,100,100,20284,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",1,"fourfold","Coprococcus eutactus et rel.",1,1,1,100,100,28351,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",1,"fourfold","Dorea formicigenerans et rel.",1,1,1,100,100,16019,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",1,"fourfold","Eubacterium ventriosum et rel.",0.985,0.97,1,97,100,6916,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",1,"fourfold","Faecalibacterium prausnitzii et rel.",1,1,1,100,100,88892,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",1,"fourfold","Lachnobacillus bovis et rel.",0.995,0.99,1,99,100,6783,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",1,"fourfold","Lachnospira pectinoschiza et rel.",1,1,1,100,100,10069,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",1,"fourfold","Oscillospira guillermondii et rel.",1,1,1,100,100,87591,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",1,"fourfold","Outgrouping clostridium cluster XIVa",1,1,1,100,100,7762,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",1,"fourfold","Prevotella melaninogenica et rel.",0.98,0.97,0.99,97,99,83133,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",1,"fourfold","Prevotella oralis et rel.",0.905,0.85,0.96,85,96,14025,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",1,"fourfold","Ruminococcus bromii et rel.",0.95,0.94,0.96,94,96,9840,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Atlas1006","HITChip Atlas 1006",1,"fourfold","Ruminococcus callidus et rel.",1,1,1,100,100,8750,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",1,"fourfold","Ruminococcus obeum et rel.",1,1,1,100,100,51728,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",1,"fourfold","Sporobacter termitidis et rel.",1,1,1,100,100,29218,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",1,"fourfold","Streptococcus bovis et rel.",0.96,0.93,0.99,93,99,6681,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",1,"fourfold","Subdoligranulum variable at rel.",1,1,1,100,100,37650,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",1,"fourfold","Uncultured Clostridiales I",0.99,0.98,1,98,100,18171,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",1,"fourfold","Uncultured Clostridiales II",0.985,0.97,1,97,100,9857,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Allistipes et rel.",1,1,1,100,100,16731,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Anaerostipes caccae et rel.",1,1,1,100,100,13183,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Bacteroides vulgatus et rel.",1,1,1,100,100,69702,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Bifidobacterium",0.995,0.99,1,99,100,16668,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Bryantella formatexigens et rel.",1,1,1,100,100,10607,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Butyrivibrio crossotus et rel.",1,1,1,100,100,16983,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Clostridium cellulosi et rel.",1,1,1,100,100,28384,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Clostridium difficile et rel.",0.975,0.98,0.97,98,97,9547,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Clostridium leptum et rel.",1,1,1,100,100,11464,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Clostridium orbiscindens et rel.",1,1,1,100,100,18600,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Clostridium sphenoides et rel.",1,1,1,100,100,11023,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Clostridium symbiosum et rel.",1,1,1,100,100,21239,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Coprococcus eutactus et rel.",0.995,0.99,1,99,100,27527,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Dorea formicigenerans et rel.",1,1,1,100,100,17075,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Eubacterium ventriosum et rel.",1,1,1,100,100,7654,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Faecalibacterium prausnitzii et rel.",1,1,1,100,100,90143,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Lachnobacillus bovis et rel.",1,1,1,100,100,6946,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Lachnospira pectinoschiza et rel.",1,1,1,100,100,10173,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Oscillospira guillermondii et rel.",1,1,1,100,100,88028,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Outgrouping clostridium cluster XIVa",1,1,1,100,100,8350,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Prevotella melaninogenica et rel.",0.98,0.98,0.98,98,98,80531,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Prevotella oralis et rel.",0.965,0.96,0.97,96,97,13367,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Ruminococcus bromii et rel.",0.96,0.97,0.95,97,95,10209,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Ruminococcus callidus et rel.",0.995,0.99,1,99,100,9198,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Ruminococcus obeum et rel.",1,1,1,100,100,53331,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Sporobacter termitidis et rel.",1,1,1,100,100,30116,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Streptococcus bovis et rel.",0.99,0.99,0.99,99,99,6557,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Subdoligranulum variable at rel.",1,1,1,100,100,43270,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Uncultured Clostridiales I",1,1,1,100,100,17107,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"balanced","Uncultured Clostridiales II",0.995,1,0.99,100,99,11662,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Allistipes et rel.",0.995,1,0.99,100,99,14953,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Anaerostipes caccae et rel.",0.985,0.97,1,97,100,11906,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Bacteroides vulgatus et rel.",1,1,1,100,100,62381,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Bifidobacterium",0.98,0.97,0.99,97,99,12008,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Bryantella formatexigens et rel.",0.995,0.99,1,99,100,11268,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Butyrivibrio crossotus et rel.",1,1,1,100,100,16377,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Clostridium cellulosi et rel.",1,1,1,100,100,24632,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Clostridium difficile et rel.",0.955,0.91,1,91,100,5576,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Clostridium leptum et rel.",0.99,0.98,1,98,100,9793,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Clostridium orbiscindens et rel.",1,1,1,100,100,17085,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Clostridium sphenoides et rel.",1,1,1,100,100,10502,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Clostridium symbiosum et rel.",1,1,1,100,100,21140,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Coprococcus eutactus et rel.",0.995,0.99,1,99,100,28616,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Dorea formicigenerans et rel.",1,1,1,100,100,15539,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Eubacterium ventriosum et rel.",0.985,0.97,1,97,100,7469,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Faecalibacterium prausnitzii et rel.",1,1,1,100,100,82833,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Lachnobacillus bovis et rel.",0.995,0.99,1,99,100,6767,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Lachnospira pectinoschiza et rel.",1,1,1,100,100,10109,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Oscillospira guillermondii et rel.",1,1,1,100,100,84624,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Outgrouping clostridium cluster XIVa",0.995,0.99,1,99,100,7855,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Prevotella melaninogenica et rel.",0.975,0.95,1,95,100,76778,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Prevotella oralis et rel.",0.91,0.83,0.99,83,99,12901,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Ruminococcus bromii et rel.",0.95,0.93,0.97,93,97,9827,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Ruminococcus callidus et rel.",0.98,0.96,1,96,100,7893,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Ruminococcus obeum et rel.",1,1,1,100,100,50193,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Sporobacter termitidis et rel.",0.99,0.98,1,98,100,26897,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Streptococcus bovis et rel.",0.945,0.89,1,89,100,6292,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Subdoligranulum variable at rel.",1,1,1,100,100,39304,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Uncultured Clostridiales I",0.99,0.98,1,98,100,13751,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",2,"fourfold","Uncultured Clostridiales II",0.985,0.97,1,97,100,10451,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Atlas1006","HITChip Atlas 1006",3,"balanced","Allistipes et rel.",1,1,1,100,100,15217,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",3,"balanced","Anaerostipes caccae et rel.",1,1,1,100,100,11927,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",3,"balanced","Bacteroides vulgatus et rel.",1,1,1,100,100,61199,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Atlas1006","HITChip Atlas 1006",3,"balanced","Bifidobacterium",0.995,0.99,1,99,100,14953,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
