"dataset","dataset_label","replicate","scenario","taxon","observed_prevalence","prevalence_H","prevalence_Case","positive_samples_H","positive_samples_Case","total_count","sacat_retained","sacat_formed_structural_absence","sacat_regular_structural_absence","sacat_nonregular_structural_absence","sacat_formed_relative_abundance","sacat_formed_omnibus","sacat_both_components_formed","sacat_reason_structural_absence","sacat_reason_relative_abundance","sacat_warning_structural_absence","sacat_warning_relative_abundance"
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","[Eubacterium]",0.7,0.63,0.77,63,77,14691,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","[Prevotella]",0.395,0.39,0.4,39,40,2313,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","[Ruminococcus]",0.885,0.82,0.95,82,95,4175,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Akkermansia",0.86,0.83,0.89,83,89,51347,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Bacteroides",0.97,0.95,0.99,95,99,24508,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Bifidobacterium",0.88,0.83,0.93,83,93,29338,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Blautia",0.985,0.97,1,97,100,17609,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Bulleidia",0.38,0.33,0.43,33,43,2154,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Catenibacterium",0.62,0.56,0.68,56,68,7180,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Clostridium",0.9,0.83,0.97,83,97,7441,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Collinsella",0.935,0.94,0.93,94,93,20505,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Coprococcus",0.99,0.98,1,98,100,16223,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Desulfovibrio",0.54,0.44,0.64,44,64,2989,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Dialister",0.655,0.53,0.78,53,78,12181,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Dorea",0.925,0.89,0.96,89,96,4667,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Enterococcus",0.445,0.38,0.51,38,51,1749,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Faecalibacterium",0.96,0.95,0.97,95,97,14653,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Haemophilus",0.54,0.46,0.62,46,62,1877,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Klebsiella",0.34,0.25,0.43,25,43,2110,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Megasphaera",0.29,0.26,0.32,26,32,1940,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Methanobrevibacter",0.625,0.59,0.66,59,66,18725,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Oscillospira",0.91,0.85,0.97,85,97,3230,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Parabacteroides",0.805,0.73,0.88,73,88,3239,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Paraprevotella",0.47,0.37,0.57,37,57,2740,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Phascolarctobacterium",0.53,0.43,0.63,43,63,3611,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Prevotella",0.985,0.97,1,97,100,102182,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Roseburia",0.875,0.79,0.96,79,96,4177,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Ruminococcus",0.98,0.98,0.98,98,98,42067,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Slackia",0.68,0.62,0.74,62,74,4362,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",1,"fourfold","Streptococcus",0.92,0.91,0.93,91,93,20223,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","[Eubacterium]",0.74,0.74,0.74,74,74,12752,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","[Prevotella]",0.41,0.39,0.43,39,43,2246,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","[Ruminococcus]",0.91,0.91,0.91,91,91,4139,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Akkermansia",0.87,0.89,0.85,89,85,62427,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Bacteroides",0.985,0.98,0.99,98,99,23345,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Bifidobacterium",0.915,0.95,0.88,95,88,35095,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Blautia",0.995,0.99,1,99,100,17973,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Bulleidia",0.4,0.33,0.47,33,47,3121,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Catenibacterium",0.63,0.64,0.62,64,62,9268,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Clostridium",0.955,0.95,0.96,95,96,6857,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Collinsella",0.94,0.94,0.94,94,94,21225,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Coprococcus",1,1,1,100,100,16006,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Desulfovibrio",0.56,0.61,0.51,61,51,2822,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Dialister",0.68,0.67,0.69,67,69,11404,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Dorea",0.95,0.97,0.93,97,93,4960,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Enterococcus",0.465,0.43,0.5,43,50,2881,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Faecalibacterium",0.98,0.98,0.98,98,98,16331,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Haemophilus",0.585,0.58,0.59,58,59,3139,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Klebsiella",0.395,0.37,0.42,37,42,1691,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Megasphaera",0.345,0.35,0.34,35,34,2918,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Methanobrevibacter",0.665,0.61,0.72,61,72,21492,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Oscillospira",0.94,0.93,0.95,93,95,3451,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Parabacteroides",0.805,0.79,0.82,79,82,3107,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Paraprevotella",0.515,0.48,0.55,48,55,2096,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Phascolarctobacterium",0.575,0.5,0.65,50,65,4200,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Prevotella",0.97,0.97,0.97,97,97,93775,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Roseburia",0.91,0.91,0.91,91,91,4324,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Ruminococcus",0.985,0.98,0.99,98,99,49632,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Slackia",0.7,0.68,0.72,68,72,3712,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"balanced","Streptococcus",0.945,0.93,0.96,93,96,18622,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"structural_absence_nonoptimal_nuisance_fit","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","[Eubacterium]",0.685,0.61,0.76,61,76,12186,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","[Prevotella]",0.38,0.34,0.42,34,42,1936,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","[Ruminococcus]",0.89,0.81,0.97,81,97,4073,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Akkermansia",0.845,0.79,0.9,79,90,62900,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Bacteroides",0.96,0.93,0.99,93,99,23007,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Bifidobacterium",0.87,0.88,0.86,88,86,34297,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Blautia",0.98,0.96,1,96,100,15823,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Bulleidia",0.37,0.26,0.48,26,48,2159,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Catenibacterium",0.565,0.54,0.59,54,59,7041,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Clostridium",0.915,0.89,0.94,89,94,8668,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Collinsella",0.95,0.93,0.97,93,97,19921,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Coprococcus",0.98,0.96,1,96,100,16135,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Desulfovibrio",0.53,0.46,0.6,46,60,3924,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Dialister",0.675,0.61,0.74,61,74,9191,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Dorea",0.94,0.93,0.95,93,95,4903,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Enterococcus",0.39,0.27,0.51,27,51,2739,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Faecalibacterium",0.975,0.97,0.98,97,98,15083,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Haemophilus",0.51,0.37,0.65,37,65,4180,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Klebsiella",0.385,0.32,0.45,32,45,2297,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Megasphaera",0.355,0.32,0.39,32,39,2475,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Methanobrevibacter",0.605,0.52,0.69,52,69,22212,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Oscillospira",0.905,0.84,0.97,84,97,3116,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Parabacteroides",0.81,0.7,0.92,70,92,2937,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Paraprevotella",0.485,0.42,0.55,42,55,2438,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Phascolarctobacterium",0.515,0.4,0.63,40,63,4108,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Prevotella",0.98,0.97,0.99,97,99,82122,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Roseburia",0.855,0.8,0.91,80,91,3964,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Ruminococcus",0.975,0.95,1,95,100,42365,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Slackia",0.7,0.63,0.77,63,77,4715,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",2,"fourfold","Streptococcus",0.94,0.9,0.98,90,98,18810,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Qiita11993Colombia","Colombia Westernization",3,"balanced","[Eubacterium]",0.705,0.67,0.74,67,74,10705,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",3,"balanced","[Prevotella]",0.42,0.46,0.38,46,38,2207,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",3,"balanced","[Ruminococcus]",0.945,0.93,0.96,93,96,5016,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"Qiita11993Colombia","Colombia Westernization",3,"balanced","Akkermansia",0.87,0.87,0.87,87,87,58136,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",3,"balanced","Bacteroides",0.97,0.96,0.98,96,98,25866,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",3,"balanced","Bifidobacterium",0.9,0.87,0.93,87,93,36468,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",3,"balanced","Blautia",1,1,1,100,100,17560,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"Qiita11993Colombia","Colombia Westernization",3,"balanced","Bulleidia",0.375,0.37,0.38,37,38,2970,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",3,"balanced","Catenibacterium",0.585,0.56,0.61,56,61,8926,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",3,"balanced","Clostridium",0.94,0.94,0.94,94,94,8735,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",3,"balanced","Collinsella",0.94,0.91,0.97,91,97,21989,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",3,"balanced","Coprococcus",0.985,0.98,0.99,98,99,17992,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",3,"balanced","Desulfovibrio",0.61,0.59,0.63,59,63,3014,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"Qiita11993Colombia","Colombia Westernization",3,"balanced","Dialister",0.72,0.73,0.71,73,71,12324,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
