"taxon","source_feature","panel_rank","pi0","mu","sigma","expected_absolute_abundance","expected_detection_at_1500"
"Taxon_011","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella|s__Barnesiella_intestinihominis",11,0.543933054393305,4.00339488742439,2.53472348924875,620.602512927697,0.362649418289169
"Taxon_012","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_distasonis",12,0.330543933054393,3.11980706374573,2.60563220535341,451.771681070306,0.467623918084272
"Taxon_013","k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus",13,0.476987447698745,3.71374971708748,2.43658402479844,417.410753517317,0.405944537504547
"Taxon_014","k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis",14,0.631799163179916,3.03410606284529,2.79932829020248,384.944344291437,0.248604744602572
"Taxon_015","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii",15,0.234309623430962,4.12810903186518,2.0014902125832,352.169702328336,0.657577427603444
"Taxon_016","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron",16,0.234309623430962,3.70558613168977,2.1954351508707,346.740438238466,0.609163040523658
"Taxon_017","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale",17,0.0669456066945607,4.31538921021117,1.75194459175418,324.002864249063,0.826599883613805
"Taxon_018","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus",18,0.447698744769874,3.26353369688247,2.49295305832647,322.879614443326,0.401585194189375
"Taxon_019","k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia|s__Akkermansia_muciniphila",19,0.426778242677824,2.80259586927918,2.54316306534377,239.835298531124,0.380958807954736
"Taxon_020","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii",20,0.255230125523013,3.59720630169333,2.03400140610823,215.100887032358,0.592380848670877
"Taxon_021","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis",21,0.401673640167364,2.97879254023052,2.40919431968943,214.279717698728,0.424270536212613
"Taxon_022","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_unclassified",22,0.698744769874477,3.38748560069635,2.5139936846794,210.13922580873,0.225138914570035
"Taxon_023","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname|g__Bacteroidales_noname|s__Bacteroidales_bacterium_ph8",23,0.447698744769874,3.21167524227592,2.09866308383361,123.990752058916,0.396983858312584
"Taxon_024","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens",24,0.242677824267782,2.47460245806679,2.22920710857515,107.912218381164,0.485979845163172
"Taxon_025","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_siraeum",25,0.456066945606695,2.28164236401344,2.44235945975051,105.137932175455,0.326538663295598
"Taxon_026","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_splanchnicus",26,0.284518828451883,4.08965181431302,0.997167427666338,70.247397290609,0.656207310395606
"Taxon_027","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis",27,0.242677824267782,2.46034925054398,2.01182566504606,67.0946281333262,0.492671943915711
"Taxon_028","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens",28,0.230125523012552,2.55123268235274,1.89881397338303,59.8865620839529,0.515563411600322
"Taxon_029","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii",29,0.267782426778243,2.70778713448121,1.73240397778258,49.2407398993602,0.507181191618854
"Taxon_030","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans",30,0.163179916317992,2.02840003878288,1.93362622109312,41.2523893545084,0.490922055880899
"Taxon_031","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis",31,0.502092050209205,2.19115576101322,1.88665230431228,26.4047564075461,0.301744217640764
"Taxon_032","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens",32,0.267782426778243,1.9320073053162,1.57431128900158,17.4538061902193,0.419938751078644
"Taxon_033","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum",33,0.376569037656904,1.47986021704404,1.91628563828419,17.1743723802336,0.302806433088842
"Taxon_034","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus",34,0.493723849372385,1.88168094112602,1.79462191776811,16.6322211755094,0.267857990827565
"Taxon_035","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum",35,0.347280334728033,1.62421201121928,1.76641007238304,15.763651290189,0.340289215666076
"Taxon_036","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris",36,0.548117154811716,1.84772413249077,1.84342064678817,15.6816564170593,0.250506808464886
"Taxon_037","k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Burkholderiales_noname|s__Burkholderiales_bacterium_1_1_47",37,0.376569037656904,0.844370084539537,2.16222616671394,15.0212195267417,0.249312493032585
"Taxon_038","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis",38,0.200836820083682,1.37375723901324,1.7520487391254,14.6494751262833,0.377843165460441
"Taxon_039","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_sp_4_3_54A2FAA",39,0.640167364016736,2.96464018425067,1.13498496700579,13.2847846123793,0.28845515818315
"Taxon_040","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_AP11",40,0.702928870292887,3.21805861372058,0.929813500118945,11.4335442325822,0.232999950354032
"Taxon_041","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans",41,0.133891213389121,1.5356683707369,1.41127731287669,10.8892431935807,0.433225679776377
"Taxon_042","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_46FAA",42,0.230125523012552,1.05710730404136,1.74903413767458,10.2281090276391,0.331187241694039
"Taxon_043","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus",43,0.351464435146443,0.690642609660791,2.03063069530969,10.1689065290812,0.260047924413429
"Taxon_044","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA",44,0.619246861924686,2.91709178380135,0.784791794343667,9.57769366885945,0.296260074974554
"Taxon_045","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes",45,0.255230125523013,1.58343301008848,1.38003813819196,9.40278234738783,0.378890099278397
"Taxon_046","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_leptum",46,0.225941422594142,0.872667707981892,1.73027543201002,8.27704910373104,0.307231503670918
"Taxon_047","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena",47,0.205020920502092,1.06926800022179,1.56395117151698,7.86797052155955,0.333156258601612
"Taxon_048","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae",48,0.238493723849372,0.40202952974783,1.90341994057794,6.96624540287813,0.250667559544591
"Taxon_049","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum",49,0.0753138075313808,0.844609535272761,1.51487866796883,6.77837484059432,0.349378971568544
"Taxon_050","k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_unclassified",50,0.267782426778243,0.977814595102974,1.57485954215196,6.72766618630221,0.289192782695247
